#use gameland;
#﻿INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("#killallzombies", 36.56, 42, "Shooter", "Nov 12, 2014");
#INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("10 Second Ninja X", 209.38, 11, "Platform", "Jul 19, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Umbrella Corps", 206.53, 42, "Action", "Jun 21, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Unbox: Newbie's Adventure", 37.62, 19, "Adventure, platform", "Jul 25, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Uncharted: The Nathan Drake Collection", 66.40, 11, "Action-adventure", "Oct 8, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Uncharted 4: A Thief's End", 224.86, 12, "Action-adventure", "May 10, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Uncharted: The Lost Legacy", 225.28, 49, "Action-adventure", "Sep 14, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Uncharted Waters Online: Gran Atlas", 170.12, 14, "MMORPG", "Sep 15, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Under Night In-Birth Exe:Late[st]", 62.36, 27, "Fighting", "Jul 20, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Undertale", 61.56, 12, "RPG", "Aug 16, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Unepic", 118.59, 33, "Platform, RPG", "Mar 29, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Unfinished Swan", 176.41, 7, "Puzzle", "Oct 23, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Unholy Heights", 84.04, 8, "Tower defense", "Sep 13, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Unmechanical: Extended Edition", 196.86, 27, "Platform, puzzle", "Oct 21, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Uno", 232.69, 34, "Card & board", "Aug 25, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Unravel", 238.43, 13, "Puzzle platformer", "Feb 9, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Unravel Two", 249.74, 35, "Puzzle platformer", "Jun 9, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Until Dawn", 192.33, 11, "Interactive drama", "Aug 27, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Unto The End", 70.96, 34, "Platform", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("unWorded", 16.97, 12, "Puzzle", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Urban Legend in Limbo", 100.74, 37, "Fighting", "Dec 8, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Utawarerumono: Mask of Deception", 213.48, 25, "Tactical RPG, visual novel", "Sep 24, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Utawarerumono: Mask of Truth", 214.25, 54, "Tactical RPG, visual novel", "Sep 21, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Valentino Rossi The Game", 162.16, 24, "Racing", "Sep 21, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Valhalla Hills: Definitive Edition", 36.13, 45, "Adventure, puzzle", "Apr 28, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Valiant Hearts: The Great War", 37.15, 37, "Adventure, puzzle", "Jul 31, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Valkyria Chronicles 4", 31.39, 40, "Tactical role-playing", "Mar 21, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Valkyria Chronicles Remaster", 153.65, 4, "Strategy RPG", "Feb 10, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Valkyria Revolution", 213.95, 51, "Strategy RPG", "Jan 19, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Valley", 11.45, 8, "Action-adventure", "Aug 23, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Vampyr", 68.44, 31, "Action RPG", "Jun 5, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Vane", 183.15, 6, "Adventure", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Vanishing of Ethan Carter", 225.12, 35, "Puzzle", "Jul 15, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Vasara HD Collection", 10.43, 25, "Shoot 'em up", "Q1 2019");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Vector", 119.41, 50, "Music, rhythm", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Vector 36", 121.57, 47, "Racing", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Velocity 2X", 137.10, 46, "Shoot 'em up", "Sep 3, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Verdun", 147.85, 6, "First-person shooter", "Aug 30, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("VEV: Viva Ex Vivo", 62.25, 45, "Adventure, survival", "May 17, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Victor Vran", 156.76, 5, "Action RPG", "Jun 6, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Videoball", 7.30, 3, "Sport", "Jul 12, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Viking Squad", 193.21, 2, "Beat 'em up, RPG", "Oct 10, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Vikings: Wolves of Midgard", 95.50, 12, "Action RPG", "Mar 24, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Virginia", 147.49, 28, "Adventure", "Sep 22, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Visage", 51.49, 23, "Horror", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("VizionEck", 119.25, 22, "First-person shooter", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Voice", 163.74, 1, "Music", "Nov 25, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Volgarr the Viking", 123.02, 46, "Platform", "Nov 16, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Volume", 9.76, 43, "Stealth", "Aug 10, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("VVVVVV", 87.36, 44, "2D platformer", "Aug 26, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Walking Dead: Michonne", 217.94, 21, "Graphic adventure", "Feb 23, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Walking Dead: Season One", 154.95, 46, "Graphic adventure", "Sep 12, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Walking Dead: Season Two", 53.42, 58, "Graphic adventure", "Oct 31, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Walking Dead: Season Three", 77.71, 8, "Graphic adventure", "Dec 20, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Walking Dead: The Final Season", 30.23, 34, "Graphic adventure", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wander", 98.06, 27, "Adventure, open world", "Jun 6, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wand Wars", 87.07, 59, "Fighting, party", "Sep 28, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wargroove", 12.39, 60, "Turn-based tactics", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Warhammer 40,000: Deathwatch: Tyranid Invasion", 245.55, 60, "Turn-based strategy", "Feb 24, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Warhammer 40,000: Eternal Crusade", 41.05, 25, "MMO", "Sep 23, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Warhammer 40,000: Inquisitor – Martyr", 191.37, 60, "Action RPG", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Warhammer: End Times – Vermintide", 36.79, 46, "Action", "Oct 4, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Warhammer: Vermintide 2", 18.14, 31, "First-person shooter", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Warhammer Quest", 135.50, 52, "RPG", "Feb 21, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Warriors All-Stars", 131.51, 53, "Action, hack and slash", "Mar 30, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Warriors Orochi 3 Ultimate", 111.60, 29, "Hack and slash", "Jun 26, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Warriors Orochi 4", 201.25, 6, "Hack and slash", "Sep 27, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wasteland 2: Director's Cut", 145.54, 42, "RPG", "Oct 16, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wasteland 3", 94.70, 11, "RPG", "2019");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Watch Dogs", 194.53, 41, "Action-adventure", "Jun 26, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Watch Dogs 2", 181.07, 20, "Action-adventure", "Nov 15, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wattam", 232.58, 33, "Action-adventure", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Way of Redemption", 65.09, 42, "Action, battle", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("We Happy Few", 249.94, 8, "Adventure", "Apr 13, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("What Remains of Edith Finch", 218.20, 6, "Open world, puzzle", "Apr 25, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wheels of Aurelia", 86.94, 41, "Action", "Oct 5, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wheel of Fortune", 221.45, 58, "Card & Board", "Nov 7, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Whispering Willows", 205.01, 27, "Platform", "Jun 30, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("White Day: A Labyrinth Named School", 62.06, 7, "Survival-horror", "Aug 24, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("White Night", 53.67, 18, "Puzzle, survival horror", "Mar 4, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("White Noise 2", 89.29, 7, "Horror", "Oct 13, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wild", 10.68, 23, "Action-adventure", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Wild Eight", 92.78, 27, "Survival", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wild Guns Reloaded", 233.72, 26, "Shooter", "Dec 13, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Windjammers", 66.80, 28, "Fighting, sport", "Aug 29, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wing Kings", 72.30, 40, "Action", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Winning Post 8 2016", 25.62, 25, "Sport", "Mar 31, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Witch and the Hundred Knight", 134.01, 46, "Action RPG", "Sep 25, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Witch and the Hundred Knight 2", 136.56, 28, "Action RPG", "Feb 23, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Witcher 3: Wild Hunt", 53.35, 55, "Action RPG", "May 19, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wipeout Omega Collection", 230.82, 14, "Racing", "Jun 6, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Without Memory", 68.34, 7, "Action-adv, thriller", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Witness", 196.74, 21, "Adventure, puzzle", "Jan 26, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("World of Van Helsing: Deathtrap", 10.91, 15, "Tower defense", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Wolf Among Us", 105.74, 58, "Graphic adventure", "Nov 7, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Wolf Among Us 2", 26.97, 1, "Graphic adventure", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wolfenstein: The New Order", 115.44, 52, "First-person shooter", "Jun 5, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wolfenstein: The Old Blood", 249.90, 44, "First-person shooter", "May 28, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wolfenstein: Young Blood", 106.98, 21, "First-person shooter", "2019");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wolfenstein II: The New Colossus", 152.69, 52, "First-person shooter", "Oct 27, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Wonder Boy: The Dragon's Trap", 94.58, 43, "Platform", "Apr 18, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("World of Final Fantasy", 9.30, 35, "RPG", "Oct 27, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("World of Warriors", 40.40, 6, "Action", "Mar 21, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("WRC 5", 81.47, 60, "Racing", "Oct 13, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("World War Z", 56.11, 15, "Third-person shooter", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("WRC 6", 51.81, 58, "Racing", "Oct 7, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("WRC 7", 12.22, 43, "Racing", "Oct 3, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Worms Battlegrounds", 120.68, 53, "2D, action, strategy", "May 30, 2014");
